Entity,Code,Date,daily_vaccinations
Alabama,,1/13/2021,5906
Alabama,,1/14/2021,7083
Alabama,,1/15/2021,7478
Alabama,,1/16/2021,7498
Alabama,,1/17/2021,7509
Alabama,,1/18/2021,7517
Alabama,,1/19/2021,7523
Alabama,,1/20/2021,7880
Alabama,,1/21/2021,10517
Alabama,,1/22/2021,14107
Alabama,,1/23/2021,16202
Alabama,,1/24/2021,18294
Alabama,,1/25/2021,18196
Alabama,,1/26/2021,17738
Alabama,,1/27/2021,18178
Alabama,,1/28/2021,16153
Alabama,,1/29/2021,14514
Alabama,,1/30/2021,17271
Alabama,,1/31/2021,15748
Alabama,,2/1/2021,15381
Alabama,,2/2/2021,16703
Alabama,,2/3/2021,17414
Alabama,,2/4/2021,18491
Alabama,,2/5/2021,18526
Alabama,,2/6/2021,16105
Alabama,,2/7/2021,15480
Alabama,,2/8/2021,15622
Alabama,,2/9/2021,17012
Alabama,,2/10/2021,18209
Alabama,,2/11/2021,19258
Alabama,,2/12/2021,20074
Alabama,,2/13/2021,20855
Alabama,,2/14/2021,21417
Alabama,,2/15/2021,22405
Alabama,,2/16/2021,20816
Alabama,,2/17/2021,19174
Alabama,,2/18/2021,18400
Alabama,,2/19/2021,24002
Alabama,,2/20/2021,25111
Alabama,,2/21/2021,25194
Alabama,,2/22/2021,24164
Alabama,,2/23/2021,25489
Alabama,,2/24/2021,27098
Alabama,,2/25/2021,27531
Alabama,,2/26/2021,22104
Alabama,,2/27/2021,22022
Alabama,,2/28/2021,21984
Alabama,,3/1/2021,22111
Alabama,,3/2/2021,22436
Alabama,,3/3/2021,22904
Alabama,,3/4/2021,23916
Alabama,,3/5/2021,24388
Alabama,,3/6/2021,24087
Alabama,,3/7/2021,23947
Alabama,,3/8/2021,24040
Alabama,,3/9/2021,24118
Alabama,,3/10/2021,24827
Alabama,,3/11/2021,25376
Alabama,,3/12/2021,26375
Alabama,,3/13/2021,26935
Alabama,,3/14/2021,26926
Alaska,,1/13/2021,2842
Alaska,,1/14/2021,3379
Alaska,,1/15/2021,4400
Alaska,,1/16/2021,4381
Alaska,,1/17/2021,4369
Alaska,,1/18/2021,4362
Alaska,,1/19/2021,4356
Alaska,,1/20/2021,4230
Alaska,,1/21/2021,4187
Alaska,,1/22/2021,4580
Alaska,,1/23/2021,4997
Alaska,,1/24/2021,5225
Alaska,,1/25/2021,5003
Alaska,,1/26/2021,4545
Alaska,,1/27/2021,4758
Alaska,,1/28/2021,4850
Alaska,,1/29/2021,4186
Alaska,,1/30/2021,3846
Alaska,,1/31/2021,3619
Alaska,,2/1/2021,3570
Alaska,,2/2/2021,3613
Alaska,,2/3/2021,3453
Alaska,,2/4/2021,3440
Alaska,,2/5/2021,3372
Alaska,,2/6/2021,3411
Alaska,,2/7/2021,3785
Alaska,,2/8/2021,4131
Alaska,,2/9/2021,4204
Alaska,,2/10/2021,4356
Alaska,,2/11/2021,4620
Alaska,,2/12/2021,4776
Alaska,,2/13/2021,5142
Alaska,,2/14/2021,5393
Alaska,,2/15/2021,5212
Alaska,,2/16/2021,5448
Alaska,,2/17/2021,5337
Alaska,,2/18/2021,5268
Alaska,,2/19/2021,6970
Alaska,,2/20/2021,7466
Alaska,,2/21/2021,7330
Alaska,,2/22/2021,7266
Alaska,,2/23/2021,6988
Alaska,,2/24/2021,7148
Alaska,,2/25/2021,7201
Alaska,,2/26/2021,5444
Alaska,,2/27/2021,4591
Alaska,,2/28/2021,4229
Alaska,,3/1/2021,4304
Alaska,,3/2/2021,4288
Alaska,,3/3/2021,4243
Alaska,,3/4/2021,3905
Alaska,,3/5/2021,3876
Alaska,,3/6/2021,4155
Alaska,,3/7/2021,4329
Alaska,,3/8/2021,4248
Alaska,,3/9/2021,4678
Alaska,,3/10/2021,4917
Alaska,,3/11/2021,5211
Alaska,,3/12/2021,5294
Alaska,,3/13/2021,5092
Alaska,,3/14/2021,5473
American Samoa,ASM,1/13/2021,453
American Samoa,ASM,1/14/2021,424
American Samoa,ASM,1/15/2021,586
American Samoa,ASM,1/16/2021,494
American Samoa,ASM,1/17/2021,439
American Samoa,ASM,1/18/2021,402
American Samoa,ASM,1/19/2021,376
American Samoa,ASM,1/20/2021,391
American Samoa,ASM,1/21/2021,385
American Samoa,ASM,1/22/2021,384
American Samoa,ASM,1/23/2021,390
American Samoa,ASM,1/24/2021,532
American Samoa,ASM,1/25/2021,501
American Samoa,ASM,1/26/2021,508
American Samoa,ASM,1/27/2021,539
American Samoa,ASM,1/28/2021,489
American Samoa,ASM,1/29/2021,479
American Samoa,ASM,1/30/2021,442
American Samoa,ASM,1/31/2021,268
American Samoa,ASM,2/1/2021,388
American Samoa,ASM,2/2/2021,349
American Samoa,ASM,2/3/2021,283
American Samoa,ASM,2/4/2021,310
American Samoa,ASM,2/5/2021,301
American Samoa,ASM,2/6/2021,333
American Samoa,ASM,2/7/2021,333
American Samoa,ASM,2/8/2021,214
American Samoa,ASM,2/9/2021,274
American Samoa,ASM,2/10/2021,322
American Samoa,ASM,2/11/2021,322
American Samoa,ASM,2/12/2021,429
American Samoa,ASM,2/13/2021,446
American Samoa,ASM,2/14/2021,446
American Samoa,ASM,2/15/2021,498
American Samoa,ASM,2/16/2021,490
American Samoa,ASM,2/17/2021,422
American Samoa,ASM,2/18/2021,394
American Samoa,ASM,2/19/2021,177
American Samoa,ASM,2/20/2021,337
American Samoa,ASM,2/21/2021,485
American Samoa,ASM,2/22/2021,439
American Samoa,ASM,2/23/2021,387
American Samoa,ASM,2/24/2021,496
American Samoa,ASM,2/25/2021,496
American Samoa,ASM,2/26/2021,581
American Samoa,ASM,2/27/2021,371
American Samoa,ASM,2/28/2021,223
American Samoa,ASM,3/1/2021,217
American Samoa,ASM,3/2/2021,323
American Samoa,ASM,3/3/2021,191
American Samoa,ASM,3/4/2021,269
American Samoa,ASM,3/5/2021,184
American Samoa,ASM,3/6/2021,184
American Samoa,ASM,3/7/2021,184
American Samoa,ASM,3/8/2021,184
American Samoa,ASM,3/9/2021,78
American Samoa,ASM,3/10/2021,374
American Samoa,ASM,3/11/2021,296
American Samoa,ASM,3/12/2021,296
American Samoa,ASM,3/13/2021,296
American Samoa,ASM,3/14/2021,296
Arizona,,1/13/2021,13390
Arizona,,1/14/2021,16155
Arizona,,1/15/2021,18577
Arizona,,1/16/2021,18257
Arizona,,1/17/2021,18065
Arizona,,1/18/2021,17937
Arizona,,1/19/2021,17846
Arizona,,1/20/2021,18163
Arizona,,1/21/2021,18605
Arizona,,1/22/2021,18895
Arizona,,1/23/2021,20939
Arizona,,1/24/2021,22706
Arizona,,1/25/2021,23526
Arizona,,1/26/2021,23517
Arizona,,1/27/2021,25196
Arizona,,1/28/2021,26179
Arizona,,1/29/2021,27393
Arizona,,1/30/2021,28059
Arizona,,1/31/2021,29069
Arizona,,2/1/2021,29564
Arizona,,2/2/2021,28681
Arizona,,2/3/2021,28255
Arizona,,2/4/2021,28424
Arizona,,2/5/2021,28337
Arizona,,2/6/2021,29917
Arizona,,2/7/2021,30732
Arizona,,2/8/2021,31487
Arizona,,2/9/2021,33164
Arizona,,2/10/2021,34531
Arizona,,2/11/2021,36494
Arizona,,2/12/2021,38691
Arizona,,2/13/2021,39176
Arizona,,2/14/2021,39989
Arizona,,2/15/2021,40122
Arizona,,2/16/2021,41539
Arizona,,2/17/2021,38163
Arizona,,2/18/2021,37314
Arizona,,2/19/2021,55158
Arizona,,2/20/2021,54896
Arizona,,2/21/2021,54360
Arizona,,2/22/2021,54958
Arizona,,2/23/2021,53030
Arizona,,2/24/2021,55863
Arizona,,2/25/2021,57825
Arizona,,2/26/2021,42127
Arizona,,2/27/2021,43278
Arizona,,2/28/2021,46110
Arizona,,3/1/2021,48955
Arizona,,3/2/2021,51993
Arizona,,3/3/2021,53580
Arizona,,3/4/2021,53198
Arizona,,3/5/2021,52476
Arizona,,3/6/2021,45071
Arizona,,3/7/2021,52879
Arizona,,3/8/2021,52280
Arizona,,3/9/2021,50873
Arizona,,3/10/2021,51794
Arizona,,3/11/2021,52921
Arizona,,3/12/2021,54235
Arizona,,3/13/2021,62981
Arizona,,3/14/2021,56433
Arkansas,,1/13/2021,53975
Arkansas,,1/14/2021,33718
Arkansas,,1/15/2021,25820
Arkansas,,1/16/2021,20865
Arkansas,,1/17/2021,17892
Arkansas,,1/18/2021,15910
Arkansas,,1/19/2021,14494
Arkansas,,1/20/2021,11208
Arkansas,,1/21/2021,9285
Arkansas,,1/22/2021,11905
Arkansas,,1/23/2021,11048
Arkansas,,1/24/2021,11986
Arkansas,,1/25/2021,12108
Arkansas,,1/26/2021,13422
Arkansas,,1/27/2021,11359
Arkansas,,1/28/2021,11359
Arkansas,,1/29/2021,9760
Arkansas,,1/30/2021,12425
Arkansas,,1/31/2021,12793
Arkansas,,2/1/2021,12876
Arkansas,,2/2/2021,11169
Arkansas,,2/3/2021,9946
Arkansas,,2/4/2021,12200
Arkansas,,2/5/2021,11597
Arkansas,,2/6/2021,12289
Arkansas,,2/7/2021,12807
Arkansas,,2/8/2021,12919
Arkansas,,2/9/2021,12808
Arkansas,,2/10/2021,13658
Arkansas,,2/11/2021,13225
Arkansas,,2/12/2021,13710
Arkansas,,2/13/2021,11816
Arkansas,,2/14/2021,11299
Arkansas,,2/15/2021,10903
Arkansas,,2/16/2021,11330
Arkansas,,2/17/2021,9842
Arkansas,,2/18/2021,8562
Arkansas,,2/19/2021,10018
Arkansas,,2/20/2021,9074
Arkansas,,2/21/2021,7990
Arkansas,,2/22/2021,8204
Arkansas,,2/23/2021,8108
Arkansas,,2/24/2021,9645
Arkansas,,2/25/2021,11688
Arkansas,,2/26/2021,11531
Arkansas,,2/27/2021,14537
Arkansas,,2/28/2021,17263
Arkansas,,3/1/2021,18023
Arkansas,,3/2/2021,18660
Arkansas,,3/3/2021,18995
Arkansas,,3/4/2021,18831
Arkansas,,3/5/2021,17967
Arkansas,,3/6/2021,17353
Arkansas,,3/7/2021,16564
Arkansas,,3/8/2021,15969
Arkansas,,3/9/2021,15991
Arkansas,,3/10/2021,15964
Arkansas,,3/11/2021,13675
Arkansas,,3/12/2021,16122
Arkansas,,3/13/2021,19784
Arkansas,,3/14/2021,16767
Bureau of Prisons,,1/13/2021,1031
Bureau of Prisons,,1/14/2021,728
Bureau of Prisons,,1/15/2021,674
Bureau of Prisons,,1/16/2021,564
Bureau of Prisons,,1/17/2021,499
Bureau of Prisons,,1/18/2021,455
Bureau of Prisons,,1/19/2021,424
Bureau of Prisons,,1/20/2021,483
Bureau of Prisons,,1/21/2021,674
Bureau of Prisons,,1/22/2021,661
Bureau of Prisons,,1/23/2021,918
Bureau of Prisons,,1/24/2021,989
Bureau of Prisons,,1/25/2021,995
Bureau of Prisons,,1/26/2021,1126
Bureau of Prisons,,1/27/2021,1179
Bureau of Prisons,,1/28/2021,1097
Bureau of Prisons,,1/29/2021,1206
Bureau of Prisons,,1/30/2021,1086
Bureau of Prisons,,1/31/2021,1029
Bureau of Prisons,,2/1/2021,989
Bureau of Prisons,,2/2/2021,977
Bureau of Prisons,,2/3/2021,990
Bureau of Prisons,,2/4/2021,1097
Bureau of Prisons,,2/5/2021,1201
Bureau of Prisons,,2/6/2021,1239
Bureau of Prisons,,2/7/2021,1293
Bureau of Prisons,,2/8/2021,1293
Bureau of Prisons,,2/9/2021,1242
Bureau of Prisons,,2/10/2021,1214
Bureau of Prisons,,2/11/2021,1140
Bureau of Prisons,,2/12/2021,1065
Bureau of Prisons,,2/13/2021,1044
Bureau of Prisons,,2/14/2021,1033
Bureau of Prisons,,2/15/2021,1071
Bureau of Prisons,,2/16/2021,1007
Bureau of Prisons,,2/17/2021,838
Bureau of Prisons,,2/18/2021,696
Bureau of Prisons,,2/19/2021,614
Bureau of Prisons,,2/20/2021,592
Bureau of Prisons,,2/21/2021,672
Bureau of Prisons,,2/22/2021,646
Bureau of Prisons,,2/23/2021,665
Bureau of Prisons,,2/24/2021,731
Bureau of Prisons,,2/25/2021,864
Bureau of Prisons,,2/26/2021,1069
Bureau of Prisons,,2/27/2021,1166
Bureau of Prisons,,2/28/2021,1145
Bureau of Prisons,,3/1/2021,1134
Bureau of Prisons,,3/2/2021,1180
Bureau of Prisons,,3/3/2021,1288
Bureau of Prisons,,3/4/2021,1611
Bureau of Prisons,,3/5/2021,1819
Bureau of Prisons,,3/6/2021,1789
Bureau of Prisons,,3/7/2021,1699
Bureau of Prisons,,3/8/2021,1699
Bureau of Prisons,,3/9/2021,1648
Bureau of Prisons,,3/10/2021,1501
Bureau of Prisons,,3/11/2021,1407
Bureau of Prisons,,3/12/2021,1238
Bureau of Prisons,,3/13/2021,1275
Bureau of Prisons,,3/14/2021,1216
California,,1/13/2021,75188
California,,1/14/2021,79496
California,,1/15/2021,85553
California,,1/16/2021,88381
California,,1/17/2021,90079
California,,1/18/2021,91210
California,,1/19/2021,92018
California,,1/20/2021,91549
California,,1/21/2021,94083
California,,1/22/2021,104389
California,,1/23/2021,119770
California,,1/24/2021,133316
California,,1/25/2021,138153
California,,1/26/2021,140878
California,,1/27/2021,149620
California,,1/28/2021,159000
California,,1/29/2021,158126
California,,1/30/2021,155366
California,,1/31/2021,155063
California,,2/1/2021,160379
California,,2/2/2021,156749
California,,2/3/2021,155950
California,,2/4/2021,139561
California,,2/5/2021,144296
California,,2/6/2021,148831
California,,2/7/2021,171402
California,,2/8/2021,175654
California,,2/9/2021,177237
California,,2/10/2021,183712
California,,2/11/2021,201580
California,,2/12/2021,202925
California,,2/13/2021,203565
California,,2/14/2021,190746
California,,2/15/2021,190404
California,,2/16/2021,203788
California,,2/17/2021,195102
California,,2/18/2021,194468
California,,2/19/2021,231928
California,,2/20/2021,234166
California,,2/21/2021,233297
California,,2/22/2021,227005
California,,2/23/2021,216733
California,,2/24/2021,221857
California,,2/25/2021,223997
California,,2/26/2021,192335
California,,2/27/2021,194965
California,,2/28/2021,195368
California,,3/1/2021,214479
California,,3/2/2021,252715
California,,3/3/2021,265023
California,,3/4/2021,256584
California,,3/5/2021,251504
California,,3/6/2021,264079
California,,3/7/2021,259101
California,,3/8/2021,242771
California,,3/9/2021,204065
California,,3/10/2021,190191
California,,3/11/2021,194328
California,,3/12/2021,193794
California,,3/13/2021,209548
California,,3/14/2021,178375
Colorado,,1/13/2021,15237
Colorado,,1/14/2021,15139
Colorado,,1/15/2021,15935
Colorado,,1/16/2021,15580
Colorado,,1/17/2021,15367
Colorado,,1/18/2021,15225
Colorado,,1/19/2021,15123
Colorado,,1/20/2021,14396
Colorado,,1/21/2021,14070
Colorado,,1/22/2021,15007
Colorado,,1/23/2021,12934
Colorado,,1/24/2021,19033
Colorado,,1/25/2021,18872
Colorado,,1/26/2021,18208
Colorado,,1/27/2021,19156
Colorado,,1/28/2021,20359
Colorado,,1/29/2021,20657
Colorado,,1/30/2021,24010
Colorado,,1/31/2021,19248
Colorado,,2/1/2021,20272
Colorado,,2/2/2021,20514
Colorado,,2/3/2021,20371
Colorado,,2/4/2021,20460
Colorado,,2/5/2021,19975
Colorado,,2/6/2021,21358
Colorado,,2/7/2021,22952
Colorado,,2/8/2021,23168
Colorado,,2/9/2021,22316
Colorado,,2/10/2021,24274
Colorado,,2/11/2021,25169
Colorado,,2/12/2021,26131
Colorado,,2/13/2021,27246
Colorado,,2/14/2021,28130
Colorado,,2/15/2021,30249
Colorado,,2/16/2021,34720
Colorado,,2/17/2021,33875
Colorado,,2/18/2021,33990
Colorado,,2/19/2021,41118
Colorado,,2/20/2021,40331
Colorado,,2/21/2021,39336
Colorado,,2/22/2021,38285
Colorado,,2/23/2021,33267
Colorado,,2/24/2021,34876
Colorado,,2/25/2021,34456
Colorado,,2/26/2021,27248
Colorado,,2/27/2021,22403
Colorado,,2/28/2021,24202
Colorado,,3/1/2021,25887
Colorado,,3/2/2021,27913
Colorado,,3/3/2021,27679
Colorado,,3/4/2021,28668
Colorado,,3/5/2021,29383
Colorado,,3/6/2021,36492
Colorado,,3/7/2021,36417
Colorado,,3/8/2021,30650
Colorado,,3/9/2021,31695
Colorado,,3/10/2021,33203
Colorado,,3/11/2021,38451
Colorado,,3/12/2021,41169
Colorado,,3/13/2021,42625
Colorado,,3/14/2021,36020
Connecticut,,1/13/2021,10480
Connecticut,,1/14/2021,10251
Connecticut,,1/15/2021,11490
Connecticut,,1/16/2021,11346
Connecticut,,1/17/2021,11260
Connecticut,,1/18/2021,11202
Connecticut,,1/19/2021,11161
Connecticut,,1/20/2021,11609
Connecticut,,1/21/2021,13259
Connecticut,,1/22/2021,14511
Connecticut,,1/23/2021,15716
Connecticut,,1/24/2021,16292
Connecticut,,1/25/2021,16094
Connecticut,,1/26/2021,16160
Connecticut,,1/27/2021,16836
Connecticut,,1/28/2021,16636
Connecticut,,1/29/2021,16561
Connecticut,,1/30/2021,16342
Connecticut,,1/31/2021,16444
Connecticut,,2/1/2021,16856
Connecticut,,2/2/2021,16207
Connecticut,,2/3/2021,14860
Connecticut,,2/4/2021,14381
Connecticut,,2/5/2021,14140
Connecticut,,2/6/2021,14030
Connecticut,,2/7/2021,13871
Connecticut,,2/8/2021,13309
Connecticut,,2/9/2021,14033
Connecticut,,2/10/2021,15677
Connecticut,,2/11/2021,16918
Connecticut,,2/12/2021,17762
Connecticut,,2/13/2021,19338
Connecticut,,2/14/2021,20109
Connecticut,,2/15/2021,21501
Connecticut,,2/16/2021,22403
Connecticut,,2/17/2021,23349
Connecticut,,2/18/2021,23848
Connecticut,,2/19/2021,27991
Connecticut,,2/20/2021,27579
Connecticut,,2/21/2021,26547
Connecticut,,2/22/2021,27122
Connecticut,,2/23/2021,25963
Connecticut,,2/24/2021,24835
Connecticut,,2/25/2021,22680
Connecticut,,2/26/2021,18791
Connecticut,,2/27/2021,18913
Connecticut,,2/28/2021,20562
Connecticut,,3/1/2021,21218
Connecticut,,3/2/2021,21039
Connecticut,,3/3/2021,21335
Connecticut,,3/4/2021,23052
Connecticut,,3/5/2021,23909
Connecticut,,3/6/2021,25272
Connecticut,,3/7/2021,27307
Connecticut,,3/8/2021,28223
Connecticut,,3/9/2021,29362
Connecticut,,3/10/2021,30172
Connecticut,,3/11/2021,30998
Connecticut,,3/12/2021,31976
Connecticut,,3/13/2021,36344
Connecticut,,3/14/2021,30845
Delaware,,1/13/2021,2003
Delaware,,1/14/2021,2340
Delaware,,1/15/2021,1560
Delaware,,1/16/2021,1887
Delaware,,1/17/2021,2083
Delaware,,1/18/2021,2213
Delaware,,1/19/2021,2307
Delaware,,1/20/2021,2461
Delaware,,1/21/2021,2611
Delaware,,1/22/2021,3310
Delaware,,1/23/2021,3724
Delaware,,1/24/2021,3909
Delaware,,1/25/2021,3889
Delaware,,1/26/2021,3707
Delaware,,1/27/2021,4544
Delaware,,1/28/2021,4703
Delaware,,1/29/2021,4720
Delaware,,1/30/2021,4641
Delaware,,1/31/2021,5110
Delaware,,2/1/2021,5112
Delaware,,2/2/2021,5038
Delaware,,2/3/2021,4299
Delaware,,2/4/2021,4071
Delaware,,2/5/2021,3847
Delaware,,2/6/2021,3709
Delaware,,2/7/2021,3353
Delaware,,2/8/2021,3422
Delaware,,2/9/2021,3393
Delaware,,2/10/2021,3225
Delaware,,2/11/2021,3227
Delaware,,2/12/2021,3195
Delaware,,2/13/2021,3375
Delaware,,2/14/2021,3287
Delaware,,2/15/2021,3252
Delaware,,2/16/2021,3552
Delaware,,2/17/2021,3571
Delaware,,2/18/2021,3782
Delaware,,2/19/2021,5531
Delaware,,2/20/2021,5500
Delaware,,2/21/2021,4929
Delaware,,2/22/2021,4927
Delaware,,2/23/2021,4890
Delaware,,2/24/2021,4961
Delaware,,2/25/2021,5098
Delaware,,2/26/2021,4063
Delaware,,2/27/2021,4591
Delaware,,2/28/2021,5482
Delaware,,3/1/2021,5925
Delaware,,3/2/2021,5543
Delaware,,3/3/2021,6833
Delaware,,3/4/2021,7237
Delaware,,3/5/2021,7327
Delaware,,3/6/2021,7409
Delaware,,3/7/2021,8022
Delaware,,3/8/2021,7900
Delaware,,3/9/2021,8526
Delaware,,3/10/2021,6799
Delaware,,3/11/2021,7643
Delaware,,3/12/2021,7564
Delaware,,3/13/2021,7598
Delaware,,3/14/2021,6046
Dept of Defense,,1/13/2021,554
Dept of Defense,,1/14/2021,20142
Dept of Defense,,1/15/2021,20682
Dept of Defense,,1/16/2021,18842
Dept of Defense,,1/17/2021,17738
Dept of Defense,,1/18/2021,17003
Dept of Defense,,1/19/2021,16477
Dept of Defense,,1/20/2021,16696
Dept of Defense,,1/21/2021,13536
Dept of Defense,,1/22/2021,13001
Dept of Defense,,1/23/2021,13823
Dept of Defense,,1/24/2021,15474
Dept of Defense,,1/25/2021,14961
Dept of Defense,,1/26/2021,13057
Dept of Defense,,1/27/2021,15592
Dept of Defense,,1/28/2021,16493
Dept of Defense,,1/29/2021,17604
Dept of Defense,,1/30/2021,19770
Dept of Defense,,1/31/2021,20675
Dept of Defense,,2/1/2021,19849
Dept of Defense,,2/2/2021,20600
Dept of Defense,,2/3/2021,20422
Dept of Defense,,2/4/2021,20132
Dept of Defense,,2/5/2021,20523
Dept of Defense,,2/6/2021,19825
Dept of Defense,,2/7/2021,20045
Dept of Defense,,2/8/2021,21115
Dept of Defense,,2/9/2021,20997
Dept of Defense,,2/10/2021,21207
Dept of Defense,,2/11/2021,21226
Dept of Defense,,2/12/2021,20337
Dept of Defense,,2/13/2021,19658
Dept of Defense,,2/14/2021,18608
Dept of Defense,,2/15/2021,17202
Dept of Defense,,2/16/2021,16797
Dept of Defense,,2/17/2021,14529
Dept of Defense,,2/18/2021,16009
Dept of Defense,,2/19/2021,15476
Dept of Defense,,2/20/2021,14929
Dept of Defense,,2/21/2021,14712
Dept of Defense,,2/22/2021,16079
Dept of Defense,,2/23/2021,16198
Dept of Defense,,2/24/2021,18271
Dept of Defense,,2/25/2021,16528
Dept of Defense,,2/26/2021,16962
Dept of Defense,,2/27/2021,18152
Dept of Defense,,2/28/2021,19717
Dept of Defense,,3/1/2021,18451
Dept of Defense,,3/2/2021,18257
Dept of Defense,,3/3/2021,18690
Dept of Defense,,3/4/2021,18942
Dept of Defense,,3/5/2021,19496
Dept of Defense,,3/6/2021,19522
Dept of Defense,,3/7/2021,19726
Dept of Defense,,3/8/2021,20970
Dept of Defense,,3/9/2021,46373
Dept of Defense,,3/10/2021,46575
Dept of Defense,,3/11/2021,47779
Dept of Defense,,3/12/2021,48386
Dept of Defense,,3/13/2021,49300
Dept of Defense,,3/14/2021,44119
District of Columbia,,1/13/2021,3237
District of Columbia,,1/14/2021,3434
District of Columbia,,1/15/2021,3374
District of Columbia,,1/16/2021,3159
District of Columbia,,1/17/2021,3030
District of Columbia,,1/18/2021,2944
District of Columbia,,1/19/2021,2882
District of Columbia,,1/20/2021,2669
District of Columbia,,1/21/2021,2633
District of Columbia,,1/22/2021,2419
District of Columbia,,1/23/2021,2478
District of Columbia,,1/24/2021,2490
District of Columbia,,1/25/2021,2388
District of Columbia,,1/26/2021,2109
District of Columbia,,1/27/2021,2336
District of Columbia,,1/28/2021,2247
District of Columbia,,1/29/2021,2352
District of Columbia,,1/30/2021,2411
District of Columbia,,1/31/2021,2591
District of Columbia,,2/1/2021,2618
District of Columbia,,2/2/2021,2686
District of Columbia,,2/3/2021,2426
District of Columbia,,2/4/2021,3322
District of Columbia,,2/5/2021,3648
District of Columbia,,2/6/2021,3623
District of Columbia,,2/7/2021,3613
District of Columbia,,2/8/2021,3708
District of Columbia,,2/9/2021,3560
District of Columbia,,2/10/2021,3344
District of Columbia,,2/11/2021,2518
District of Columbia,,2/12/2021,2178
District of Columbia,,2/13/2021,2033
District of Columbia,,2/14/2021,2213
District of Columbia,,2/15/2021,2204
District of Columbia,,2/16/2021,2575
District of Columbia,,2/17/2021,2855
District of Columbia,,2/18/2021,2674
District of Columbia,,2/19/2021,6143
District of Columbia,,2/20/2021,6197
District of Columbia,,2/21/2021,5909
District of Columbia,,2/22/2021,5757
District of Columbia,,2/23/2021,5746
District of Columbia,,2/24/2021,5983
District of Columbia,,2/25/2021,6085
District of Columbia,,2/26/2021,2705
District of Columbia,,2/27/2021,3587
District of Columbia,,2/28/2021,4582
District of Columbia,,3/1/2021,4834
District of Columbia,,3/2/2021,4641
District of Columbia,,3/3/2021,4535
District of Columbia,,3/4/2021,4913
District of Columbia,,3/5/2021,5099
District of Columbia,,3/6/2021,5127
District of Columbia,,3/7/2021,4447
District of Columbia,,3/8/2021,4580
District of Columbia,,3/9/2021,4779
District of Columbia,,3/10/2021,5157
District of Columbia,,3/11/2021,5234
District of Columbia,,3/12/2021,5479
District of Columbia,,3/13/2021,5128
District of Columbia,,3/14/2021,5518
Federated States of Micronesia,,1/13/2021,141
Federated States of Micronesia,,1/14/2021,90
Federated States of Micronesia,,1/15/2021,90
Federated States of Micronesia,,1/16/2021,114
Federated States of Micronesia,,1/17/2021,128
Federated States of Micronesia,,1/18/2021,138
Federated States of Micronesia,,1/19/2021,145
Federated States of Micronesia,,1/20/2021,170
Federated States of Micronesia,,1/21/2021,212
Federated States of Micronesia,,1/22/2021,260
Federated States of Micronesia,,1/23/2021,268
Federated States of Micronesia,,1/24/2021,241
Federated States of Micronesia,,1/25/2021,215
Federated States of Micronesia,,1/26/2021,220
Federated States of Micronesia,,1/27/2021,212
Federated States of Micronesia,,1/28/2021,202
Federated States of Micronesia,,1/29/2021,207
Federated States of Micronesia,,1/30/2021,173
Federated States of Micronesia,,1/31/2021,173
Federated States of Micronesia,,2/1/2021,336
Federated States of Micronesia,,2/2/2021,393
Federated States of Micronesia,,2/3/2021,430
Federated States of Micronesia,,2/4/2021,457
Federated States of Micronesia,,2/5/2021,434
Federated States of Micronesia,,2/6/2021,481
Federated States of Micronesia,,2/7/2021,493
Federated States of Micronesia,,2/8/2021,334
Federated States of Micronesia,,2/9/2021,286
Federated States of Micronesia,,2/10/2021,252
Federated States of Micronesia,,2/11/2021,238
Federated States of Micronesia,,2/12/2021,249
Federated States of Micronesia,,2/13/2021,271
Federated States of Micronesia,,2/14/2021,286
Federated States of Micronesia,,2/15/2021,321
Federated States of Micronesia,,2/16/2021,322
Federated States of Micronesia,,2/17/2021,369
Federated States of Micronesia,,2/18/2021,393
Federated States of Micronesia,,2/19/2021,406
Federated States of Micronesia,,2/20/2021,337
Federated States of Micronesia,,2/21/2021,397
Federated States of Micronesia,,2/22/2021,357
Federated States of Micronesia,,2/23/2021,317
Federated States of Micronesia,,2/24/2021,342
Federated States of Micronesia,,2/25/2021,314
Federated States of Micronesia,,2/26/2021,318
Federated States of Micronesia,,2/27/2021,390
Federated States of Micronesia,,2/28/2021,360
Federated States of Micronesia,,3/1/2021,404
Federated States of Micronesia,,3/2/2021,501
Federated States of Micronesia,,3/3/2021,456
Federated States of Micronesia,,3/4/2021,465
Federated States of Micronesia,,3/5/2021,468
Federated States of Micronesia,,3/6/2021,472
Federated States of Micronesia,,3/7/2021,433
Federated States of Micronesia,,3/8/2021,389
Federated States of Micronesia,,3/9/2021,347
Federated States of Micronesia,,3/10/2021,319
Federated States of Micronesia,,3/11/2021,302
Federated States of Micronesia,,3/12/2021,284
Federated States of Micronesia,,3/13/2021,279
Federated States of Micronesia,,3/14/2021,293
Florida,,1/13/2021,71958
Florida,,1/14/2021,70522
Florida,,1/15/2021,73214
Florida,,1/16/2021,75010
Florida,,1/17/2021,76089
Florida,,1/18/2021,76807
Florida,,1/19/2021,77321
Florida,,1/20/2021,76368
Florida,,1/21/2021,66499
Florida,,1/22/2021,65899
Florida,,1/23/2021,79360
Florida,,1/24/2021,75844
Florida,,1/25/2021,64359
Florida,,1/26/2021,57258
Florida,,1/27/2021,56074
Florida,,1/28/2021,66754
Florida,,1/29/2021,68838
Florida,,1/30/2021,57314
