Entity,Code,Date,people_fully_vaccinated
Alabama,,1/12/2021,7270
Alabama,,1/13/2021,9245
Alabama,,1/15/2021,13488
Alabama,,1/19/2021,16346
Alabama,,1/20/2021,17956
Alabama,,1/21/2021,21345
Alabama,,1/22/2021,24840
Alabama,,1/23/2021,27422
Alabama,,1/24/2021,29736
Alabama,,1/25/2021,29978
Alabama,,1/26/2021,30933
Alabama,,1/27/2021,33595
Alabama,,1/28/2021,37431
Alabama,,1/29/2021,44073
Alabama,,1/30/2021,53742
Alabama,,1/31/2021,55331
Alabama,,2/1/2021,56308
Alabama,,2/2/2021,58825
Alabama,,2/3/2021,62990
Alabama,,2/4/2021,69155
Alabama,,2/5/2021,76603
Alabama,,2/6/2021,84278
Alabama,,2/7/2021,86141
Alabama,,2/8/2021,88453
Alabama,,2/9/2021,95033
Alabama,,2/10/2021,102520
Alabama,,2/11/2021,111036
Alabama,,2/12/2021,122019
Alabama,,2/13/2021,133029
Alabama,,2/14/2021,137032
Alabama,,2/16/2021,149288
Alabama,,2/17/2021,154341
Alabama,,2/18/2021,165104
Alabama,,2/19/2021,192304
Alabama,,2/20/2021,214512
Alabama,,2/21/2021,219639
Alabama,,2/22/2021,221785
Alabama,,2/23/2021,233073
Alabama,,2/24/2021,247024
Alabama,,2/25/2021,261689
Alabama,,2/26/2021,278985
Alabama,,2/27/2021,300548
Alabama,,2/28/2021,305731
Alabama,,3/1/2021,308416
Alabama,,3/2/2021,322346
Alabama,,3/3/2021,338967
Alabama,,3/4/2021,357384
Alabama,,3/5/2021,374826
Alabama,,3/6/2021,393619
Alabama,,3/7/2021,398035
Alabama,,3/8/2021,409937
Alabama,,3/9/2021,420083
Alabama,,3/10/2021,435018
Alabama,,3/11/2021,452746
Alabama,,3/12/2021,472325
Alabama,,3/13/2021,492755
Alabama,,3/14/2021,497653
Alaska,,1/12/2021,5400
Alaska,,1/13/2021,6166
Alaska,,1/15/2021,9406
Alaska,,1/19/2021,10802
Alaska,,1/20/2021,11283
Alaska,,1/21/2021,12352
Alaska,,1/22/2021,13718
Alaska,,1/23/2021,15206
Alaska,,1/24/2021,16201
Alaska,,1/25/2021,16673
Alaska,,1/26/2021,16815
Alaska,,1/27/2021,18097
Alaska,,1/28/2021,20045
Alaska,,1/29/2021,21593
Alaska,,1/30/2021,23320
Alaska,,1/31/2021,24545
Alaska,,2/1/2021,25467
Alaska,,2/2/2021,26207
Alaska,,2/3/2021,27528
Alaska,,2/4/2021,30172
Alaska,,2/5/2021,32593
Alaska,,2/6/2021,35773
Alaska,,2/7/2021,39541
Alaska,,2/8/2021,40812
Alaska,,2/9/2021,41698
Alaska,,2/10/2021,43552
Alaska,,2/11/2021,46006
Alaska,,2/12/2021,48969
Alaska,,2/13/2021,52380
Alaska,,2/14/2021,57117
Alaska,,2/16/2021,60964
Alaska,,2/17/2021,62474
Alaska,,2/18/2021,65245
Alaska,,2/19/2021,71892
Alaska,,2/20/2021,78623
Alaska,,2/21/2021,82272
Alaska,,2/22/2021,84385
Alaska,,2/23/2021,84984
Alaska,,2/24/2021,87061
Alaska,,2/25/2021,90416
Alaska,,2/26/2021,92407
Alaska,,2/27/2021,95485
Alaska,,2/28/2021,97692
Alaska,,3/1/2021,100024
Alaska,,3/2/2021,101000
Alaska,,3/3/2021,102472
Alaska,,3/4/2021,104193
Alaska,,3/5/2021,106597
Alaska,,3/6/2021,110078
Alaska,,3/7/2021,113792
Alaska,,3/8/2021,115635
Alaska,,3/9/2021,117345
Alaska,,3/10/2021,119073
Alaska,,3/11/2021,122197
Alaska,,3/12/2021,124170
Alaska,,3/13/2021,126647
Alaska,,3/14/2021,130857
American Samoa,ASM,1/12/2021,260
American Samoa,ASM,1/13/2021,362
American Samoa,ASM,1/15/2021,738
American Samoa,ASM,1/19/2021,770
American Samoa,ASM,1/20/2021,836
American Samoa,ASM,1/21/2021,929
American Samoa,ASM,1/22/2021,940
American Samoa,ASM,1/23/2021,948
American Samoa,ASM,1/24/2021,948
American Samoa,ASM,1/25/2021,948
American Samoa,ASM,1/26/2021,948
American Samoa,ASM,1/27/2021,950
American Samoa,ASM,1/28/2021,950
American Samoa,ASM,1/29/2021,997
American Samoa,ASM,1/30/2021,997
American Samoa,ASM,1/31/2021,997
American Samoa,ASM,2/1/2021,1046
American Samoa,ASM,2/2/2021,1046
American Samoa,ASM,2/3/2021,1305
American Samoa,ASM,2/4/2021,1494
American Samoa,ASM,2/5/2021,2252
American Samoa,ASM,2/6/2021,2478
American Samoa,ASM,2/7/2021,2478
American Samoa,ASM,2/8/2021,2478
American Samoa,ASM,2/9/2021,2885
American Samoa,ASM,2/10/2021,3494
American Samoa,ASM,2/11/2021,3685
American Samoa,ASM,2/12/2021,4968
American Samoa,ASM,2/13/2021,5308
American Samoa,ASM,2/14/2021,5308
American Samoa,ASM,2/16/2021,5860
American Samoa,ASM,2/17/2021,5989
American Samoa,ASM,2/18/2021,5989
American Samoa,ASM,2/19/2021,5989
American Samoa,ASM,2/20/2021,6893
American Samoa,ASM,2/21/2021,7811
American Samoa,ASM,2/22/2021,7818
American Samoa,ASM,2/23/2021,7818
American Samoa,ASM,2/24/2021,7979
American Samoa,ASM,2/25/2021,7979
American Samoa,ASM,2/26/2021,8037
American Samoa,ASM,2/27/2021,8037
American Samoa,ASM,2/28/2021,8037
American Samoa,ASM,3/1/2021,8037
American Samoa,ASM,3/2/2021,8099
American Samoa,ASM,3/3/2021,8099
American Samoa,ASM,3/4/2021,8208
American Samoa,ASM,3/5/2021,8208
American Samoa,ASM,3/6/2021,8208
American Samoa,ASM,3/7/2021,8208
American Samoa,ASM,3/8/2021,8254
American Samoa,ASM,3/9/2021,8254
American Samoa,ASM,3/10/2021,8706
American Samoa,ASM,3/11/2021,8706
American Samoa,ASM,3/12/2021,8706
American Samoa,ASM,3/13/2021,8713
American Samoa,ASM,3/14/2021,8713
Arizona,,1/12/2021,8343
Arizona,,1/13/2021,12392
Arizona,,1/15/2021,20837
Arizona,,1/19/2021,30892
Arizona,,1/20/2021,34788
Arizona,,1/21/2021,41613
Arizona,,1/22/2021,48938
Arizona,,1/23/2021,55014
Arizona,,1/24/2021,58291
Arizona,,1/25/2021,62711
Arizona,,1/26/2021,64551
Arizona,,1/27/2021,68846
Arizona,,1/28/2021,73927
Arizona,,1/29/2021,80773
Arizona,,1/30/2021,86990
Arizona,,1/31/2021,92666
Arizona,,2/1/2021,95671
Arizona,,2/2/2021,96660
Arizona,,2/3/2021,102107
Arizona,,2/4/2021,111645
Arizona,,2/5/2021,121227
Arizona,,2/6/2021,136236
Arizona,,2/7/2021,151392
Arizona,,2/8/2021,161324
Arizona,,2/9/2021,166798
Arizona,,2/10/2021,177565
Arizona,,2/11/2021,192542
Arizona,,2/12/2021,207912
Arizona,,2/13/2021,226158
Arizona,,2/14/2021,244971
Arizona,,2/16/2021,264416
Arizona,,2/17/2021,267967
Arizona,,2/18/2021,283955
Arizona,,2/19/2021,335248
Arizona,,2/20/2021,356055
Arizona,,2/21/2021,376371
Arizona,,2/22/2021,392139
Arizona,,2/23/2021,398472
Arizona,,2/24/2021,412825
Arizona,,2/25/2021,438355
Arizona,,2/26/2021,468913
Arizona,,2/27/2021,498106
Arizona,,2/28/2021,535189
Arizona,,3/1/2021,566500
Arizona,,3/2/2021,587451
Arizona,,3/3/2021,613681
Arizona,,3/4/2021,640078
Arizona,,3/5/2021,671617
Arizona,,3/6/2021,674523
Arizona,,3/7/2021,729803
Arizona,,3/8/2021,738410
Arizona,,3/9/2021,750217
Arizona,,3/10/2021,767107
Arizona,,3/11/2021,792205
Arizona,,3/12/2021,826020
Arizona,,3/13/2021,858909
Arizona,,3/14/2021,891501
Arkansas,,1/12/2021,8
Arkansas,,1/13/2021,12849
Arkansas,,1/15/2021,18781
Arkansas,,1/19/2021,21734
Arkansas,,1/20/2021,26541
Arkansas,,1/21/2021,26541
Arkansas,,1/22/2021,31600
Arkansas,,1/23/2021,31600
Arkansas,,1/24/2021,32572
Arkansas,,1/25/2021,33159
Arkansas,,1/26/2021,37055
Arkansas,,1/27/2021,40910
Arkansas,,1/28/2021,40910
Arkansas,,1/29/2021,45918
Arkansas,,1/30/2021,52118
Arkansas,,1/31/2021,56264
Arkansas,,2/1/2021,58613
Arkansas,,2/2/2021,59903
Arkansas,,2/3/2021,63356
Arkansas,,2/4/2021,68778
Arkansas,,2/5/2021,73810
Arkansas,,2/6/2021,81564
Arkansas,,2/7/2021,90308
Arkansas,,2/8/2021,94058
Arkansas,,2/9/2021,95202
Arkansas,,2/10/2021,103669
Arkansas,,2/11/2021,110751
Arkansas,,2/12/2021,118465
Arkansas,,2/13/2021,124040
Arkansas,,2/14/2021,130637
Arkansas,,2/16/2021,136415
Arkansas,,2/17/2021,138254
Arkansas,,2/18/2021,140662
Arkansas,,2/19/2021,150812
Arkansas,,2/20/2021,152675
Arkansas,,2/21/2021,157511
Arkansas,,2/22/2021,161470
Arkansas,,2/23/2021,163848
Arkansas,,2/24/2021,172653
Arkansas,,2/25/2021,184346
Arkansas,,2/26/2021,200253
Arkansas,,2/27/2021,213974
Arkansas,,2/28/2021,226968
Arkansas,,3/1/2021,233135
Arkansas,,3/2/2021,236154
Arkansas,,3/3/2021,242346
Arkansas,,3/4/2021,249244
Arkansas,,3/5/2021,256589
Arkansas,,3/6/2021,264478
Arkansas,,3/7/2021,273608
Arkansas,,3/8/2021,277217
Arkansas,,3/9/2021,279815
Arkansas,,3/10/2021,285284
Arkansas,,3/11/2021,285811
Arkansas,,3/12/2021,297193
Arkansas,,3/13/2021,309784
Arkansas,,3/14/2021,309827
Bureau of Prisons,,1/12/2021,1077
Bureau of Prisons,,1/13/2021,1077
Bureau of Prisons,,1/15/2021,2086
Bureau of Prisons,,1/19/2021,2091
Bureau of Prisons,,1/20/2021,3092
Bureau of Prisons,,1/21/2021,3800
Bureau of Prisons,,1/22/2021,3962
Bureau of Prisons,,1/23/2021,4977
Bureau of Prisons,,1/24/2021,5044
Bureau of Prisons,,1/25/2021,5301
Bureau of Prisons,,1/26/2021,5971
Bureau of Prisons,,1/27/2021,6846
Bureau of Prisons,,1/28/2021,7368
Bureau of Prisons,,1/29/2021,8011
Bureau of Prisons,,1/30/2021,8389
Bureau of Prisons,,1/31/2021,8490
Bureau of Prisons,,2/1/2021,8490
Bureau of Prisons,,2/2/2021,9079
Bureau of Prisons,,2/3/2021,10130
Bureau of Prisons,,2/4/2021,11259
Bureau of Prisons,,2/5/2021,12426
Bureau of Prisons,,2/6/2021,13362
Bureau of Prisons,,2/7/2021,13826
Bureau of Prisons,,2/8/2021,13826
Bureau of Prisons,,2/9/2021,14173
Bureau of Prisons,,2/10/2021,15085
Bureau of Prisons,,2/11/2021,15931
Bureau of Prisons,,2/12/2021,16449
Bureau of Prisons,,2/13/2021,17017
Bureau of Prisons,,2/14/2021,17256
Bureau of Prisons,,2/16/2021,17256
Bureau of Prisons,,2/17/2021,17598
Bureau of Prisons,,2/18/2021,17789
Bureau of Prisons,,2/19/2021,18276
Bureau of Prisons,,2/20/2021,18879
Bureau of Prisons,,2/21/2021,19556
Bureau of Prisons,,2/22/2021,19637
Bureau of Prisons,,2/23/2021,19996
Bureau of Prisons,,2/24/2021,20628
Bureau of Prisons,,2/25/2021,21439
Bureau of Prisons,,2/26/2021,22339
Bureau of Prisons,,2/27/2021,22939
Bureau of Prisons,,2/28/2021,23057
Bureau of Prisons,,3/1/2021,23057
Bureau of Prisons,,3/2/2021,23532
Bureau of Prisons,,3/3/2021,24513
Bureau of Prisons,,3/4/2021,25853
Bureau of Prisons,,3/5/2021,27041
Bureau of Prisons,,3/6/2021,27625
Bureau of Prisons,,3/7/2021,27841
Bureau of Prisons,,3/8/2021,27841
Bureau of Prisons,,3/9/2021,28141
Bureau of Prisons,,3/10/2021,28645
Bureau of Prisons,,3/11/2021,29287
Bureau of Prisons,,3/12/2021,30234
Bureau of Prisons,,3/13/2021,30731
Bureau of Prisons,,3/14/2021,30731
California,,1/12/2021,100089
California,,1/13/2021,133689
California,,1/15/2021,204374
California,,1/19/2021,260838
California,,1/20/2021,273276
California,,1/21/2021,293834
California,,1/22/2021,321839
California,,1/23/2021,341731
California,,1/24/2021,356382
California,,1/25/2021,371482
California,,1/26/2021,387563
California,,1/27/2021,417606
California,,1/28/2021,458585
California,,1/29/2021,487552
California,,1/30/2021,524350
California,,1/31/2021,558977
California,,2/1/2021,581985
California,,2/2/2021,592045
California,,2/3/2021,613845
California,,2/4/2021,625189
California,,2/5/2021,675027
California,,2/6/2021,727993
California,,2/7/2021,808832
California,,2/8/2021,847993
California,,2/9/2021,875340
California,,2/10/2021,928615
California,,2/11/2021,990128
California,,2/12/2021,1081040
California,,2/13/2021,1178577
California,,2/14/2021,1287390
California,,2/16/2021,1456222
California,,2/17/2021,1507829
California,,2/18/2021,1581541
California,,2/19/2021,1753917
California,,2/20/2021,1864867
California,,2/21/2021,1974488
California,,2/22/2021,2048326
California,,2/23/2021,2105613
California,,2/24/2021,2173394
California,,2/25/2021,2263406
California,,2/26/2021,2384283
California,,2/27/2021,2506318
California,,2/28/2021,2613260
California,,3/1/2021,2744770
California,,3/2/2021,2905711
California,,3/3/2021,2997721
California,,3/4/2021,3047327
California,,3/5/2021,3128908
California,,3/6/2021,3263993
California,,3/7/2021,3352223
California,,3/8/2021,3406971
California,,3/9/2021,3444791
California,,3/10/2021,3485179
California,,3/11/2021,3541495
California,,3/12/2021,3614744
California,,3/13/2021,3819191
California,,3/14/2021,3819878
